userid age dob_day dob_year dob_month gender tenure friend_count friendships_initiated likes likes_received mobile_likes mobile_likes_received www_likes www_likes_received
2005113 15 20 1998 3 male 681 342 119 5 1 1 0 4 1
2114618 27 27 1986 12 male 418 80 40 79 3 79 3 0 0
1673115 30 5 1983 8 male 214 0 0 0 0 0 0 0 0
1933500 26 1 1987 7 male 259 6 5 1 0 1 0 0 0
1112302 24 4 1989 10 female 793 1405 787 243 421 116 294 127 127
1971648 15 1 1998 5 male 149 426 393 8 6 7 6 1 0
1888762 21 25 1992 1 female 477 116 50 0 4 0 2 0 2
1869869 24 19 1989 11 female 225 270 133 165 37 113 35 52 2
1786329 17 1 1996 8 male 115 171 125 15 12 15 11 0 1
1941817 21 27 1992 11 female 455 331 143 3 18 3 7 0 11
1001153 21 5 1992 5 male 280 263 108 29 0 1 0 28 0
1619564 35 29 1978 6 female 263 283 180 666 51 666 19 0 32
1270717 18 10 1995 3 female 439 332 266 50 17 50 12 0 5
1271644 47 1 1966 5 male 297 411 341 519 561 0 55 519 506
1749209 19 20 1994 4 male 140 145 92 23 32 1 19 22 13
2094110 38 28 1975 7 male 298 47 32 0 0 0 0 0 0
1490962 13 20 2000 1 male 177 4 1 0 2 0 0 0 2
1341930 52 21 1961 2 female 1382 71 47 0 0 0 0 0 0
1188414 28 1 1985 5 male 607 179 89 11 6 11 6 0 0
1486081 32 10 1981 12 male 241 69 61 7 33 7 30 0 3
1140897 29 18 1984 7 male 571 74 67 1 0 0 0 1 0
1880926 54 5 1959 2 female 331 94 55 2 6 0 2 2 4
1737651 56 14 1957 8 male 975 130 5 17 339 17 260 0 79
1726429 23 4 1990 10 male 448 217 105 634 332 113 159 521 173
1141979 65 14 1948 12 female 416 50 33 64 43 0 12 64 31
1880426 38 7 1975 8 male 412 185 102 10 182 10 87 0 95
1267214 51 2 1962 7 male 677 19 5 5 0 5 0 0 0
1811495 18 22 1995 5 male 1470 302 142 16 2 1 1 15 1
1566614 47 27 1966 12 male 285 111 105 2 1 0 1 2 0
1970286 29 23 1984 11 female 122 10 0 1 2 1 1 0 1
1046691 17 11 1996 10 female 183 347 214 80 248 80 197 0 51
1712411 26 15 1987 10 male 360 64 32 21 3 21 3 0 0
2170243 14 15 1999 5 female 77 647 173 64 108 57 96 7 12
1437060 15 17 1998 4 female 5 7 7 0 0 0 0 0 0
1210266 23 6 1990 3 male 12 44 39 107 25 107 17 0 8
1561230 48 6 1965 8 male 937 27 15 5 5 0 4 5 1
1943494 29 22 1984 8 male 300 238 131 95 4 95 4 0 0
1263849 26 15 1987 3 male 552 70 62 16 0 16 0 0 0
1974753 18 28 1995 8 female 277 96 77 36 18 36 17 0 1
2163288 31 31 1982 12 male 413 3 0 6 13 0 4 6 9
2023680 25 1 1988 1 female 222 8 6 0 0 0 0 0 0
1453362 42 7 1971 1 female 470 31 10 35 17 35 13 0 4
1035686 64 11 1949 5 male 1538 85 31 65 33 65 27 0 6
1900061 20 17 1993 9 male 602 95 66 9 5 9 5 0 0
1334679 65 11 1948 5 male 928 59 44 27 5 21 3 6 2
1702241 61 30 1952 4 male 977 22 3 1 1 1 1 0 0
1580876 18 21 1995 6 male 66 17 12 153 52 153 33 0 19
1204563 27 15 1986 12 female 218 215 183 11 16 11 15 0 1
1515022 18 10 1995 4 male 524 45 36 0 12 0 7 0 5
1791609 22 9 1991 6 female 394 15 5 0 0 0 0 0 0
1189461 20 15 1993 8 male 369 117 89 9 8 9 7 0 1
1031472 40 11 1973 2 male 344 44 30 2 8 2 7 0 1
1264097 48 23 1965 8 female 1701 112 64 705 265 705 78 0 187
1607837 61 24 1952 5 female 729 39 17 2 0 0 0 2 0
2027562 43 26 1970 10 male 223 80 75 11 0 11 0 0 0
1477093 78 4 1935 6 female 58 230 65 699 141 699 61 0 80
1543153 17 1 1996 7 male 20 7 6 13 9 13 9 0 0
1169606 21 19 1992 2 male 1185 277 132 230 102 37 63 193 39
1920018 16 2 1997 5 male 174 411 254 889 312 791 263 98 49
1174113 60 14 1953 3 male 973 26 6 20 3 20 2 0 1
1652434 60 17 1953 1 male 618 42 27 11 13 11 9 0 4
2015689 22 29 1991 7 female 314 27 11 412 35 412 35 0 0
1281184 67 5 1946 10 female 1178 21 12 5 0 5 0 0 0
2126360 25 22 1988 11 male 735 57 32 4 10 4 10 0 0
1706070 19 6 1994 6 female 250 37 14 21 13 21 8 0 5
1371471 32 1 1981 1 male 670 68 41 0 1 0 0 0 1
1452367 32 22 1981 11 male 320 29 21 0 0 0 0 0 0
1966976 14 2 1999 9 male 246 599 367 1139 1857 107 1367 1032 490
1311799 34 9 1979 1 male 978 130 69 1 2 1 2 0 0
1907062 61 3 1952 11 female 501 48 42 100 88 0 23 100 65
1515524 25 22 1988 1 male 619 9 7 3 0 2 0 1 0
1458004 17 10 1996 10 male 9 10 7 1 0 1 0 0 0
2157386 63 24 1950 10 female 827 21 16 0 0 0 0 0 0
1993163 32 1 1981 5 male 15 24 18 1475 74 1474 71 1 3
1908248 51 9 1962 3 female 311 66 41 189 80 189 42 0 38
1916101 57 17 1956 5 female 0 0 0 0 0 0 0 0 0
1145588 25 9 1988 7 female 508 301 198 229 933 207 501 22 432
1904996 18 8 1995 2 female 74 379 327 13 122 13 43 0 79
1191770 24 10 1989 1 male 576 142 34 246 144 246 116 0 28
1400364 14 4 1999 2 male 338 5 2 1 0 1 0 0 0
1298435 66 23 1947 4 female 1062 34 8 21 24 0 3 21 21
1361249 23 3 1990 4 female 997 26 21 0 0 0 0 0 0
1812810 32 1 1981 7 male 134 29 18 0 0 0 0 0 0
2002938 34 25 1979 3 male 786 1 0 0 0 0 0 0 0
1808863 25 1 1988 1 male 52 44 40 0 6 0 1 0 5
1794622 16 11 1997 8 female 445 96 56 15 12 1 2 14 10
2102459 24 10 1989 4 female 447 422 295 2100 1052 68 461 2032 591
1388849 33 12 1980 8 male 1470 582 301 3 8 3 8 0 0
1581428 16 2 1997 4 male 175 266 170 253 137 253 88 0 49
1807650 25 19 1988 8 female 380 115 73 23 17 17 8 6 9
2058042 20 20 1993 6 female 371 33 31 21 16 21 10 0 6
1510190 25 6 1988 2 female 484 580 126 661 687 300 552 361 135
1610841 17 22 1996 5 male 155 52 45 0 5 0 3 0 2
1411561 19 10 1994 10 female 610 333 181 0 9 0 8 0 1
1633729 26 6 1987 3 male 571 2 1 2 1 0 0 2 1
2188511 78 24 1935 10 male 968 12 6 0 0 0 0 0 0
1152278 17 18 1996 5 male 266 183 57 29 42 15 25 14 17
1409268 17 1 1996 2 female 37 26 13 2 1 2 1 0 0
1173949 27 10 1986 4 male 225 146 77 18 4 0 0 18 4
1221529 30 1 1983 10 male 395 41 21 18 14 15 7 3 7
2165487 42 8 1971 7 male 504 19 3 17 19 2 15 15 4
1514968 21 10 1992 4 male 90 98 85 19 19 13 12 6 7
1068806 32 8 1981 5 male 181 113 92 268 121 268 85 0 36
1517651 27 25 1986 11 female 433 326 230 44 41 44 26 0 15
1473690 16 6 1997 5 female 370 989 234 1037 1993 1024 1241 13 752
1740595 43 12 1970 12 female 1248 245 176 1074 694 406 290 668 404
1641061 22 30 1991 8 male 507 263 211 3 17 3 15 0 2
1931651 29 27 1984 7 male 1385 1 1 27 0 1 0 26 0
1220655 108 1 1905 8 male 12 11 11 0 0 0 0 0 0
2114641 20 10 1993 11 male 317 276 136 248 91 29 33 219 58
2140601 18 14 1995 7 male 761 101 33 2 2 0 0 2 2
1030102 14 14 1999 6 female 460 570 303 104 91 5 14 99 77
1542097 31 8 1982 8 female 1719 262 250 6 54 0 24 6 30
1175388 34 24 1979 4 male 363 90 72 70 11 70 10 0 1
1229140 33 28 1980 4 male 566 48 42 0 2 0 1 0 1
1084628 32 21 1981 6 male 586 45 29 1 0 1 0 0 0
2128769 18 20 1995 3 male 301 321 201 11 3 0 0 11 3
1308918 55 20 1958 4 female 1278 114 83 0 1 0 1 0 0
1128424 20 25 1993 11 male 59 41 37 0 0 0 0 0 0
1760241 20 26 1993 4 female 410 81 44 29 27 13 17 16 10
1634588 29 5 1984 5 male 24 2 2 0 0 0 0 0 0
1179195 19 30 1994 3 male 208 328 209 12 4 12 4 0 0
1026353 28 26 1985 11 male 342 179 111 0 1 0 1 0 0
1690006 20 4 1993 2 female 682 248 142 8 5 8 5 0 0
1418947 24 1 1989 5 male 113 56 53 0 0 0 0 0 0
2010196 18 13 1995 5 male 584 203 146 1 6 1 3 0 3
2065326 47 29 1966 6 male 841 89 37 5 1 5 0 0 1
1893265 43 27 1970 10 female 212 63 41 87 52 87 28 0 24
1777535 36 14 1977 12 female 380 47 33 160 4 153 3 7 1
1894948 25 14 1988 8 male 214 140 130 1 3 1 0 0 3
2032618 94 9 1919 7 female 487 94 80 6 14 0 5 6 9
1256412 39 4 1974 3 male 317 46 22 190 23 190 20 0 3
1850088 18 26 1995 7 female 171 511 213 7 46 5 9 2 37
1511744 78 1 1935 10 male 1376 159 114 27 7 26 3 1 4
1610751 22 11 1991 9 female 667 221 70 15 118 15 50 0 68
1057796 27 12 1986 2 female 276 34 27 0 0 0 0 0 0
1010792 65 12 1948 2 female 223 20 14 113 0 113 0 0 0
1055539 14 25 1999 9 female 77 300 53 19 8 19 8 0 0
1302161 25 19 1988 11 male 443 220 147 17 14 10 11 7 3
1172067 51 27 1962 11 male 1608 216 112 819 472 501 318 318 154
2095425 45 12 1968 4 male 443 67 51 185 152 157 118 28 34
1921503 20 2 1993 7 male 625 350 139 39 39 37 8 2 31
1011604 24 31 1989 1 female 708 120 27 21 13 21 11 0 2
1755448 19 18 1994 6 male 547 87 64 66 63 49 22 17 41
1875681 15 19 1998 2 male 713 19 18 8 1 0 0 8 1
1011263 19 2 1994 1 male 576 1 1 0 0 0 0 0 0
1191269 33 5 1980 5 male 152 26 19 0 0 0 0 0 0
1984516 35 13 1978 3 female 409 108 19 226 275 222 41 4 234
2117356 32 1 1981 6 female 428 119 99 46 18 46 12 0 6
1687763 53 30 1960 6 male 887 194 74 3 4 3 2 0 2
2120455 74 17 1939 12 male 755 122 85 12 0 0 0 12 0
1716695 19 13 1994 5 female 436 122 48 0 8 0 4 0 4
1834134 22 5 1991 6 male 132 46 45 0 1 0 1 0 0
1212317 63 24 1950 10 male 1546 1116 717 14 66 14 43 0 23
1279151 28 10 1985 12 female 654 394 235 13 17 10 14 3 3
1259786 80 15 1933 6 female 937 18 11 2 2 2 1 0 1
1781576 21 21 1992 6 male 582 417 332 27 83 4 76 23 7
1183142 19 23 1994 11 male 499 381 333 0 5 0 3 0 2
2086213 45 30 1968 11 male 234 66 35 39 24 39 18 0 6
1711280 15 1 1998 7 male 7 83 80 30 6 30 6 0 0
1635781 22 25 1991 12 male 290 90 82 1 7 1 1 0 6
1463523 39 13 1974 11 female 760 117 54 302 131 298 101 4 30
1541995 27 22 1986 8 male 420 34 32 0 0 0 0 0 0
1695024 23 25 1990 3 male 309 176 39 0 1 0 0 0 1
1252413 33 4 1980 12 male 615 168 122 8 2 6 0 2 2
1593533 28 29 1985 12 female 275 0 0 0 0 0 0 0 0
2046622 37 6 1976 6 female 1618 144 88 347 327 113 243 234 84
1796277 15 12 1998 8 male 199 197 49 0 0 0 0 0 0
2062562 26 20 1987 8 male 754 69 32 4 6 4 5 0 1
1828031 38 21 1975 8 female 529 304 143 65 206 63 61 2 145
1649467 74 13 1939 6 female 1888 29 10 20 9 17 1 3 8
1215986 32 25 1981 6 female 707 16 8 0 0 0 0 0 0
1328825 26 20 1987 7 male 235 25 22 0 0 0 0 0 0
2000924 23 5 1990 11 female 417 71 23 0 0 0 0 0 0
1022610 16 1 1997 2 male 113 3 2 0 0 0 0 0 0
1883620 18 3 1995 8 male 520 271 218 10 1 0 0 10 1
1831273 20 23 1993 5 male 209 169 107 205 2 0 1 205 1
1894974 19 29 1994 10 female 243 378 302 659 1137 39 136 620 1001
2179503 17 29 1996 2 female 313 152 90 145 92 134 86 11 6
1305318 108 16 1905 4 female 142 160 128 996 400 386 71 610 329
1582249 25 30 1988 12 male 229 95 54 0 50 0 29 0 21
1365918 52 21 1961 11 male 46 11 8 2 4 2 3 0 1
1769839 47 1 1966 1 male 152 103 79 41 52 41 44 0 8
1959285 15 11 1998 6 female 655 3742 2009 347 3477 347 2723 0 754
1875457 23 12 1990 1 male 87 72 19 4 8 4 7 0 1
1609896 47 18 1966 2 female 903 173 94 361 71 361 51 0 20
1210014 55 7 1958 2 female 2019 384 274 816 1256 816 1078 0 178
1183281 66 3 1947 11 male 1081 79 30 12 40 12 22 0 18
1052705 54 14 1959 1 female 1073 15 6 8 2 6 1 2 1
1963612 22 24 1991 10 male 660 235 134 2 10 2 3 0 7
1527359 74 19 1939 9 female 183 218 100 69 31 0 8 69 23
1073664 57 23 1956 11 female 34 90 69 411 60 410 39 1 21
1874682 48 20 1965 5 female 1868 73 40 282 227 251 149 31 78
1857450 26 3 1987 7 male 49 95 92 99 0 99 0 0 0
1232528 20 12 1993 10 female 1761 429 134 439 1298 437 928 2 370
1442829 37 28 1976 9 female 445 180 79 16 0 3 0 13 0
1044417 25 15 1988 5 male 434 29 16 0 1 0 1 0 0
1890059 108 1 1905 1 male 94 12 9 64 5 0 0 64 5
1433620 21 12 1992 12 male 291 76 67 4 0 4 0 0 0
1983277 23 12 1990 11 male 950 197 174 5 0 4 0 1 0
1378292 80 27 1933 8 female 1793 156 80 90 12 0 7 90 5
2072348 19 2 1994 6 female 658 387 102 263 187 263 141 0 46
1283801 16 7 1997 1 female 688 2243 559 332 2931 287 1861 45 1070
1718648 55 24 1958 6 male 202 257 147 329 197 92 163 237 34
1231500 26 20 1987 2 male 43 3 0 19 0 1 0 18 0
1771240 16 22 1997 3 female 618 156 61 60 34 60 33 0 1
2162348 19 23 1994 5 male 776 597 478 4 1 4 1 0 0
1863423 28 5 1985 3 male 304 52 44 0 0 0 0 0 0
1791724 40 6 1973 5 male 77 107 20 9 12 9 9 0 3
2063160 32 21 1981 4 male 159 14 12 0 1 0 0 0 1
2142739 25 4 1988 5 male 356 43 32 36 1 36 1 0 0
1933120 37 25 1976 3 female 1108 104 43 27 55 27 36 0 19
1533520 28 3 1985 7 male 447 0 0 0 0 0 0 0 0
1605442 15 19 1998 3 male 24 0 0 0 0 0 0 0 0
1896243 14 1 1999 1 male 91 8 7 6 0 6 0 0 0
1052972 25 1 1988 1 female 215 63 42 1 47 1 40 0 7
1764471 82 15 1931 3 male 1180 24 7 3 2 0 0 3 2
1044575 38 9 1975 6 male 414 22 15 0 0 0 0 0 0
1113966 108 1 1905 1 female 513 86 54 81 162 0 110 81 52
1016360 23 3 1990 4 male 3 0 0 0 0 0 0 0 0
2179666 30 17 1983 9 female 588 11 6 0 1 0 0 0 1
2137872 30 15 1983 1 male 82 18 8 131 2 131 2 0 0
1861181 19 6 1994 12 female 640 1601 335 1 2 1 0 0 2
1681434 66 19 1947 4 female 2184 61 25 4 0 1 0 3 0
1983949 27 31 1986 1 male 318 4 3 0 0 0 0 0 0
1351586 43 8 1970 7 male 483 120 112 1 25 0 14 1 11
2174069 59 9 1954 8 female 236 25 12 8 0 0 0 8 0
1742093 50 12 1963 3 female 373 32 28 2 1 2 0 0 1
1004153 24 22 1989 8 male 29 256 31 16 24 16 15 0 9
1896559 18 10 1995 1 male 231 270 169 24 26 24 21 0 5
1416168 21 5 1992 5 male 465 225 157 3 18 3 13 0 5
1093534 25 1 1988 1 male 199 49 40 2 0 2 0 0 0
1270387 16 22 1997 1 female 566 505 232 271 177 70 33 201 144
1098944 66 30 1947 1 female 41 12 10 7 3 7 3 0 0
2090914 108 30 1905 11 male 1655 71 49 0 0 0 0 0 0
1492263 30 17 1983 4 male 952 46 27 19 62 19 58 0 4
1282859 17 10 1996 7 male 616 748 528 4 11 4 7 0 4
1598940 17 14 1996 1 male 294 197 103 4 6 4 5 0 1
2107330 23 17 1990 11 male 577 96 49 70 76 70 26 0 50
2143319 24 7 1989 11 male 664 1201 1071 0 63 0 60 0 3
1324989 30 29 1983 9 male 1094 90 67 14 0 0 0 14 0
1892921 36 21 1977 6 male 398 93 93 23 46 23 33 0 13
1122078 18 11 1995 12 male 252 16 12 23 1 0 0 23 1
1910523 46 29 1967 3 female 647 58 39 3 13 0 8 3 5
1700689 22 8 1991 2 male 1062 383 219 37 39 18 28 19 11
1890373 58 25 1955 9 female 1147 96 52 48 63 48 48 0 15
1766177 56 12 1957 10 female 1757 69 21 2 38 0 22 2 16
1140637 37 8 1976 6 female 774 234 149 160 101 106 56 54 45
1155892 53 8 1960 8 female 19 31 28 22 11 22 9 0 2
1772671 20 25 1993 3 male 323 20 5 0 0 0 0 0 0
1841316 22 3 1991 8 female 279 238 39 27 36 27 26 0 10
1404491 20 20 1993 9 male 765 326 265 0 17 0 6 0 11
1711521 18 7 1995 7 male 774 82 40 0 1 0 1 0 0
1679309 42 2 1971 3 female 1046 96 45 16 43 16 5 0 38
2035421 67 11 1946 7 female 842 66 35 1 4 1 4 0 0
1384571 27 18 1986 9 male 30 0 0 0 0 0 0 0 0
1038091 25 3 1988 3 male 339 3 1 100 4 94 4 6 0
1468506 17 15 1996 2 female 522 883 17 9 7 8 1 1 6
1916483 18 28 1995 4 male 573 187 119 8 6 8 2 0 4
1925561 19 3 1994 7 female 357 292 193 38 1 38 1 0 0
2096667 58 14 1955 8 female 1022 78 47 2141 1435 1741 177 400 1258
2149484 25 1 1988 1 male 225 142 132 5 1 5 1 0 0
1843802 59 29 1954 3 male 1607 117 55 7 6 7 4 0 2
1924679 14 14 1999 1 female 366 209 189 0 0 0 0 0 0
1691792 62 21 1951 8 female 1653 591 205 558 751 558 284 0 467
1058583 68 16 1945 7 male 38 8 5 6 1 6 0 0 1
1172878 27 3 1986 10 male 333 78 60 5 23 2 12 3 11
2154177 34 3 1979 4 female 372 90 56 178 32 178 31 0 1
1875741 19 1 1994 1 male 199 112 81 17 250 17 179 0 71
1034525 29 29 1984 1 male 761 68 37 0 0 0 0 0 0
1554066 15 10 1998 1 male 324 54 47 1 13 1 10 0 3
1448674 68 21 1945 7 male 97 12 8 0 0 0 0 0 0
1381376 26 7 1987 6 male 525 31 18 1 0 1 0 0 0
1112190 57 18 1956 5 female 10 34 28 1 6 1 3 0 3
1315308 20 19 1993 5 male 413 73 22 0 1 0 1 0 0
1794345 14 20 1999 10 male 81 127 114 0 11 0 8 0 3
2028727 18 11 1995 4 male 759 38 12 2 1 1 1 1 0
1600394 58 19 1955 2 female 438 48 30 81 28 81 11 0 17
1480866 36 26 1977 12 male 464 104 61 150 18 150 8 0 10
1418017 28 1 1985 1 male 402 17 14 41 3 0 2 41 1
1403179 23 20 1990 1 male 136 170 156 53 37 38 35 15 2
1713978 93 1 1920 1 male 232 223 191 9 51 9 34 0 17
1095963 16 8 1997 2 male 75 257 238 33 4 19 3 14 1
1094383 68 21 1945 1 female 861 21 8 16 0 16 0 0 0
2047095 25 21 1988 4 female 1130 319 54 103 56 89 8 14 48
1619206 108 22 1905 7 female 1205 551 284 1 2 1 2 0 0
1786181 102 5 1911 4 female 2261 131 81 71 114 0 21 71 93
1467983 19 8 1994 11 female 130 800 175 189 332 189 307 0 25
2113177 53 6 1960 9 male 262 13 7 55 8 0 4 55 4
1597267 29 5 1984 8 female 495 345 283 6 19 6 7 0 12
1910680 103 5 1910 7 male 677 395 316 94 10 94 6 0 4
1164553 19 20 1994 12 male 133 16 13 1 1 0 1 1 0
2015107 26 1 1987 1 male 159 83 76 0 0 0 0 0 0
1585395 18 11 1995 4 male 37 15 7 4 3 4 3 0 0
1516471 16 20 1997 12 female 343 1225 106 24 21 19 14 5 7
1519531 49 26 1964 1 male 403 81 50 21 52 21 43 0 9
1549597 52 20 1961 2 female 375 43 34 760 87 408 34 352 53
1326542 26 14 1987 2 male 97 129 103 60 76 60 62 0 14
1786141 24 7 1989 9 male 445 102 77 0 6 0 4 0 2
1301743 58 23 1955 2 male 848 69 42 10 1 10 1 0 0
2122706 52 9 1961 10 male 248 1 1 0 0 0 0 0 0
1372815 17 7 1996 1 female 107 462 113 169 279 159 225 10 54
1995195 40 20 1973 6 female 263 169 99 1866 854 1866 471 0 383
2136020 77 8 1936 5 male 322 33 22 3 0 0 0 3 0
1205995 32 20 1981 1 male 389 31 14 0 0 0 0 0 0
1587400 30 8 1983 12 male 600 2 0 0 0 0 0 0 0
1557327 44 21 1969 1 male 673 6 5 0 0 0 0 0 0
1287781 18 10 1995 1 female 232 970 681 21 48 21 18 0 30
2086960 22 12 1991 12 male 450 84 53 13 136 13 86 0 50
1697838 15 3 1998 7 male 499 26 14 9 0 9 0 0 0
2032039 103 11 1910 3 female 1226 1490 267 6 7 6 6 0 1
2126915 27 7 1986 3 male 429 12 9 0 0 0 0 0 0
1505747 45 13 1968 5 female 982 162 100 133 110 129 79 4 31
1475227 15 19 1998 5 female 469 886 125 537 1020 537 591 0 429
2176281 69 21 1944 11 male 1390 56 44 0 1 0 1 0 0
1736139 70 7 1943 11 female 249 48 42 16 14 0 5 16 9
1438155 16 27 1997 7 female 179 348 291 42 106 42 83 0 23
1264796 20 1 1993 12 male 268 1155 392 183 247 183 190 0 57
1726478 18 22 1995 6 female 313 101 34 24 5 24 5 0 0
1132646 24 16 1989 6 female 262 138 104 67 68 37 31 30 37
2083573 42 17 1971 7 male 425 183 122 9 8 9 8 0 0
2140891 14 20 1999 3 male 412 231 97 145 4 63 1 82 3
1084271 15 2 1998 11 female 309 64 39 12 3 12 3 0 0
2100009 59 3 1954 12 female 1394 178 78 58 377 24 303 34 74
1174401 104 11 1909 3 female 396 49 23 5 0 5 0 0 0
1692451 56 8 1957 3 male 701 22 3 3 5 0 2 3 3
1979491 22 5 1991 7 male 873 19 7 7 1 7 1 0 0
1969098 29 19 1984 6 male 535 42 26 0 0 0 0 0 0
1466850 18 1 1995 8 male 693 207 112 128 253 32 81 96 172
1364804 25 31 1988 12 male 706 892 819 23 0 4 0 19 0
1148720 25 24 1988 10 male 134 119 115 0 10 0 3 0 7
1567006 26 10 1987 1 male 462 681 223 149 84 149 79 0 5
1130770 49 16 1964 5 female 225 26 20 121 44 121 33 0 11
1517465 21 14 1992 2 male 292 171 144 1 0 1 0 0 0
1688223 19 4 1994 12 male 1441 350 199 31 125 31 84 0 41
1778165 33 15 1980 11 male 161 58 40 11 20 11 15 0 5
1253763 36 27 1977 12 female 342 45 44 3 0 3 0 0 0
1762212 36 14 1977 1 male 316 20 15 0 1 0 1 0 0
1621109 18 9 1995 6 female 517 259 30 0 0 0 0 0 0
1118487 68 2 1945 2 female 1819 253 152 162 406 5 106 157 300
1589099 21 22 1992 5 male 20 17 15 1 0 1 0 0 0
1833362 50 19 1963 1 female 562 24 16 0 5 0 2 0 3
1494342 27 15 1986 10 male 200 202 158 89 22 89 21 0 1
2112254 59 21 1954 10 female 1126 48 29 510 271 510 211 0 60
2099729 101 9 1912 10 male 818 1656 1318 79 46 21 30 58 16
1067892 13 8 2000 5 male 103 91 11 8 114 8 71 0 43
1426192 26 1 1987 1 female 413 24 10 0 0 0 0 0 0
1740918 19 26 1994 2 male 528 232 20 23 62 17 38 6 24
1458921 14 21 1999 7 male 95 54 48 0 0 0 0 0 0
1438356 25 19 1988 9 male 234 19 13 3 5 3 1 0 4
1319579 73 12 1940 6 female 1673 112 31 1799 568 43 359 1756 209
1764571 60 23 1953 8 female 671 2 1 1 1 0 0 1 1
2129926 22 25 1991 9 female 464 157 80 14 34 14 21 0 13
1366967 18 10 1995 8 male 354 130 105 52 47 52 33 0 14
1801023 23 3 1990 7 male 332 7 5 1 2 0 0 1 2
2103853 23 26 1990 10 female 804 557 488 1515 2021 157 1360 1358 661
1221924 17 4 1996 4 male 187 49 41 6 12 4 3 2 9
1002754 19 10 1994 7 female 646 114 45 7 10 7 6 0 4
1661580 43 3 1970 8 female 80 139 117 1 6 1 5 0 1
1872726 27 16 1986 11 male 528 177 159 149 25 149 16 0 9
1429076 73 5 1940 10 female 1969 124 74 78 138 22 82 56 56
1462554 43 24 1970 7 male 568 81 55 32 18 1 10 31 8
1752319 53 27 1960 7 male 280 15 10 43 19 0 17 43 2
1477732 16 1 1997 1 female 210 113 18 1 23 1 14 0 9
1357011 88 29 1925 1 male 1299 489 259 73 25 72 24 1 1
1180347 16 3 1997 3 male 262 474 355 123 1 49 1 74 0
1477333 18 16 1995 12 female 769 759 357 2418 678 2386 595 32 83
1271110 65 13 1948 6 male 230 16 9 0 0 0 0 0 0
1844896 34 5 1979 8 male 213 4 4 0 0 0 0 0 0
1340297 24 12 1989 6 male 412 97 51 0 0 0 0 0 0
1104630 16 14 1997 1 female 434 257 200 100 346 35 255 65 91
1470008 24 11 1989 1 female 467 325 101 49 146 43 43 6 103
1843567 26 12 1987 2 male 584 495 374 555 2029 69 702 486 1327
2147862 46 10 1967 10 male 1042 13 6 5 0 4 0 1 0
1175070 23 20 1990 10 male 6 4 3 1 0 0 0 1 0
2060268 22 11 1991 8 male 360 101 84 0 0 0 0 0 0
2089942 31 3 1982 4 male 683 76 72 4 0 4 0 0 0
1261141 108 25 1905 3 female 1353 67 11 36 23 26 15 10 8
1471726 42 5 1971 8 female 264 24 17 1 10 1 6 0 4
1724224 27 28 1986 9 male 604 176 108 14 38 14 30 0 8
1257430 104 11 1909 9 male 448 170 99 1021 370 1021 251 0 119
1724666 21 1 1992 1 female 132 36 24 30 11 18 9 12 2
2000608 103 23 1910 9 female 1029 729 356 5 18 5 15 0 3
1011577 24 19 1989 8 male 173 0 0 0 0 0 0 0 0
1344972 17 22 1996 6 male 301 126 80 25 5 7 3 18 2
1325525 22 12 1991 3 female 429 57 56 0 0 0 0 0 0
1077203 24 23 1989 5 female 735 57 24 1 1 1 0 0 1
2163649 38 12 1975 2 male 193 88 77 0 0 0 0 0 0
2069962 49 10 1964 2 female 298 2 1 61 0 0 0 61 0
1532945 74 22 1939 9 female 304 0 0 0 0 0 0 0 0
1619755 34 21 1979 2 male 482 12 4 0 2 0 1 0 1
1152125 100 1 1913 1 female 1195 525 131 480 934 480 710 0 224
1090091 31 17 1982 7 male 311 11 7 0 0 0 0 0 0
1460098 55 28 1958 1 male 774 1200 716 6 41 0 27 6 14
1422294 25 7 1988 12 female 442 486 405 27 13 0 0 27 13
1814181 61 26 1952 10 male 1205 27 3 9 14 0 6 9 8
1496889 23 1 1990 1 male 794 363 273 0 13 0 8 0 5
1595634 26 11 1987 3 female 317 0 0 0 0 0 0 0 0
1611164 19 24 1994 6 male 36 238 185 5 76 5 43 0 33
1114595 30 12 1983 8 male 233 32 15 2 1 2 0 0 1
1128510 74 1 1939 11 male 1325 38 13 176 79 0 14 176 65
2151746 30 15 1983 7 male 430 61 35 11 1 11 0 0 1
2133402 16 15 1997 1 female 1000 302 154 306 249 39 103 267 146
1312244 60 26 1953 3 female 592 63 35 5 13 5 4 0 9
1928848 63 27 1950 6 male 333 49 34 0 0 0 0 0 0
1647806 21 11 1992 6 male 377 149 86 0 23 0 12 0 11
1469437 40 11 1973 2 male 56 21 16 9 61 9 47 0 14
1507310 26 1 1987 2 male 342 52 40 279 34 279 28 0 6
2005476 24 1 1989 11 male 503 29 12 2 0 2 0 0 0
1532299 59 16 1954 6 female 448 186 143 1048 457 0 178 1048 279
1933963 23 14 1990 10 female 546 38 26 2 42 2 30 0 12
1232570 31 18 1982 2 male 196 86 64 65 11 0 7 65 4
1267495 17 11 1996 7 female 131 5 3 1 1 0 0 1 1
1115298 20 21 1993 3 female 470 111 94 0 1 0 1 0 0
1663880 20 4 1993 11 male 130 36 23 16 3 16 1 0 2
1909210 43 12 1970 1 female 661 22 13 0 0 0 0 0 0
1327885 24 4 1989 11 male 772 9 3 0 0 0 0 0 0
1130072 18 17 1995 10 male 254 217 204 22 1 13 0 9 1
